lsl_time,C3,C4,CZ,CP3,CP4,CPZ,FC3,FC4
315887.8869144803,-635.5887451171875,-1202.840087890625,-1061.4766845703125,-1106.807373046875,-1041.4576416015625,-644.873291015625,-1237.5303955078125,-1449.4483642578125
315887.8909144803,-634.0479736328125,-1201.9378662109375,-1060.5714111328125,-1105.9361572265625,-1039.566650390625,-642.4482421875,-1236.914306640625,-1448.1949462890625
315887.89491448033,-646.1842651367188,-1214.6142578125,-1073.635986328125,-1118.69384765625,-1051.1873779296875,-653.298095703125,-1250.11328125,-1460.5770263671875
315887.89891448035,-651.9886474609375,-1219.844970703125,-1079.0526123046875,-1123.959228515625,-1056.916748046875,-659.3737182617188,-1255.251220703125,-1465.8812255859375
315887.90291448036,-646.122802734375,-1213.21337890625,-1072.3184814453125,-1117.3349609375,-1051.376220703125,-654.5795288085938,-1248.1878662109375,-1459.42138671875
315887.9069144803,-634.9957275390625,-1202.0028076171875,-1060.7247314453125,-1106.0560302734375,-1040.795654296875,-644.3947143554688,-1236.525634765625,-1448.3348388671875
315887.91091448034,-634.398193359375,-1202.319580078125,-1060.9696044921875,-1106.333740234375,-1040.02685546875,-642.8554077148438,-1237.1995849609375,-1448.4891357421875
315887.91491448035,-646.6239013671875,-1215.3450927734375,-1074.282470703125,-1119.29296875,-1051.8218994140625,-653.7252197265625,-1250.767822265625,-1461.412353515625
315887.91891448037,-652.9558715820312,-1221.3553466796875,-1080.3890380859375,-1125.2666015625,-1058.2572021484375,-660.3864135742188,-1256.673583984375,-1467.54443359375
315887.9229144803,-646.618896484375,-1214.27197265625,-1073.1798095703125,-1118.1563720703125,-1052.2520751953125,-655.1031494140625,-1249.1680908203125,-1460.6524658203125
315887.92691448034,-634.9087524414062,-1202.2196044921875,-1060.812744140625,-1106.0584716796875,-1040.834716796875,-644.2557983398438,-1236.717529296875,-1448.676025390625
315887.93091448036,-634.0260009765625,-1201.9937744140625,-1060.599853515625,-1105.899169921875,-1039.5797119140625,-642.3922729492188,-1236.8868408203125,-1448.267333984375
315887.9349144803,-646.3256225585938,-1215.02685546875,-1073.9306640625,-1118.8597412109375,-1051.3941650390625,-653.30908203125,-1250.468505859375,-1461.112060546875
315887.9389144803,-652.2169189453125,-1220.489501953125,-1079.5726318359375,-1124.40380859375,-1057.3089599609375,-659.4906005859375,-1255.919189453125,-1466.7506103515625
315887.94291448034,-646.4525756835938,-1213.9482421875,-1072.972412109375,-1117.9549560546875,-1051.90478515625,-654.81982421875,-1249.0107421875,-1460.419677734375
315887.94691448036,-635.2145385742188,-1202.5244140625,-1061.1739501953125,-1106.4346923828125,-1041.1114501953125,-644.4561157226562,-1237.149169921875,-1449.09716796875
315887.9509144803,-633.8790893554688,-1201.9842529296875,-1060.579833984375,-1105.86865234375,-1039.5556640625,-642.1914672851562,-1236.9178466796875,-1448.2998046875
315887.95491448033,-645.9654541015625,-1214.691162109375,-1073.635986328125,-1118.614013671875,-1051.161865234375,-652.9738159179688,-1250.145751953125,-1460.8138427734375
315887.95891448035,-652.0291137695312,-1220.1627197265625,-1079.329345703125,-1124.2344970703125,-1057.170654296875,-659.36572265625,-1255.5419921875,-1466.3564453125
315887.96291448036,-646.5364990234375,-1213.9677734375,-1073.0439453125,-1118.096923828125,-1052.0621337890625,-654.9622192382812,-1248.937255859375,-1460.34375
315887.9669144803,-635.3973999023438,-1202.754150390625,-1061.419677734375,-1106.72998046875,-1041.417724609375,-644.7479248046875,-1237.26611328125,-1449.26953125
315887.97091448033,-634.2537841796875,-1202.439453125,-1061.0135498046875,-1106.3487548828125,-1040.0462646484375,-642.7195434570312,-1237.2265625,-1448.697021484375
315887.97491448035,-645.6116943359375,-1214.1829833984375,-1073.1563720703125,-1118.165283203125,-1050.7576904296875,-652.7984619140625,-1249.5128173828125,-1460.1368408203125
315887.97891448037,-651.3986206054688,-1219.2919921875,-1078.4700927734375,-1123.4061279296875,-1056.4232177734375,-658.9300537109375,-1254.5587158203125,-1465.271240234375
315887.9829144803,-645.2509765625,-1212.386474609375,-1071.4716796875,-1116.5440673828125,-1050.58837890625,-653.8316650390625,-1247.2646484375,-1458.58056640625
315887.98691448034,-634.236328125,-1201.115966796875,-1059.83251953125,-1105.2047119140625,-1039.9058837890625,-643.6497802734375,-1235.5184326171875,-1447.41748046875
315887.99091448035,-633.3724975585938,-1200.8917236328125,-1059.5802001953125,-1104.9923095703125,-1038.6678466796875,-641.8062744140625,-1235.6138916015625,-1446.92138671875
315887.99491448037,-645.3194580078125,-1213.47412109375,-1072.5003662109375,-1117.5977783203125,-1050.1627197265625,-652.4482421875,-1248.7474365234375,-1459.2850341796875
315887.9989144803,-651.1328125,-1218.77587890625,-1077.970458984375,-1123.0379638671875,-1055.9949951171875,-658.6287841796875,-1253.947265625,-1464.622314453125
315888.00291448034,-645.0401611328125,-1211.975341796875,-1071.0589599609375,-1116.2198486328125,-1050.2421875,-653.5608520507812,-1246.739990234375,-1457.9891357421875
315888.00691448036,-634.0414428710938,-1200.6778564453125,-1059.4437255859375,-1104.87451171875,-1039.5692138671875,-643.3340454101562,-1235.0648193359375,-1446.78857421875
315888.0109144803,-633.4699096679688,-1200.8282470703125,-1059.519775390625,-1104.9783935546875,-1038.7213134765625,-641.8702392578125,-1235.4625244140625,-1446.6466064453125
315888.0149144803,-645.7311401367188,-1213.6839599609375,-1072.74560546875,-1117.9315185546875,-1050.50048828125,-652.8284301757812,-1248.904296875,-1459.2840576171875
315888.01891448034,-651.6124267578125,-1219.2425537109375,-1078.4366455078125,-1123.4925537109375,-1056.4156494140625,-658.9290771484375,-1254.4488525390625,-1465.0489501953125
315888.02291448036,-645.5892333984375,-1212.5323486328125,-1071.610107421875,-1116.825439453125,-1050.740234375,-653.95751953125,-1247.3455810546875,-1458.5516357421875
315888.0269144803,-634.8003540039062,-1201.513671875,-1060.213134765625,-1105.7003173828125,-1040.297607421875,-644.0134887695312,-1235.8621826171875,-1447.6243896484375
